period_id,project_id,baseline_budget,current_budget,actual_cost,committed_cost,forecast_cost,planned_cost_to_date,earned_value,budget_variance,budget_variance_pct,cost_variance,cpi,forecast_variance,burn_rate,remaining_budget
202606,91,6112000,6295000,6843000,150000,7387000,5846000,5609000,-1092000,-17.34,-1235000,0.82,-1092000,380000,-548000
202607,91,6112000,6295000,7518000,0,7518000,6104000,6012000,-1222000,-19.42,-1505000,0.8,-1222000,396000,-1222000
202608,91,6112000,6295000,7439000,0,7439000,6112000,5820000,-1144000,-18.17,-1619000,0.782,-1144000,372000,-1144000
202609,91,6112000,6295000,7570000,0,7570000,6112000,5944000,-1275000,-20.25,-1626000,0.785,-1275000,360000,-1275000
202610,91,6112000,6295000,7141000,94000,7387000,6112000,5931000,-1092000,-17.34,-1210000,0.831,-1092000,325000,-846000
202611,91,6112000,6295000,6624000,215000,7387000,6112000,5931000,-1092000,-17.34,-693000,0.895,-1092000,288000,-328000
202612,91,6112000,6295000,6999000,113000,7387000,6112000,5978000,-1092000,-17.34,-1021000,0.854,-1092000,292000,-703000
202501,92,39674000,39674000,0,11182000,42438000,0,0,-2764000,-6.97,0,1.0,-2764000,0,39674000
202502,92,39674000,39674000,712000,21638000,42438000,853000,659000,-2764000,-6.97,-54000,0.925,-2764000,356000,38962000
202503,92,39674000,39674000,3064000,14634000,42438000,3498000,2595000,-2764000,-6.97,-469000,0.847,-2764000,1021000,36610000
202504,92,39674000,39674000,5019000,11054000,42438000,6058000,4609000,-2764000,-6.97,-410000,0.918,-2764000,1255000,34655000
202505,92,39674000,39674000,7162000,17429000,42438000,8703000,6502000,-2764000,-6.97,-660000,0.908,-2764000,1432000,32512000
202506,92,39674000,39674000,8778000,14996000,42438000,11262000,8223000,-2764000,-6.97,-556000,0.937,-2764000,1463000,30896000
202507,92,39674000,39674000,12416000,9822000,42438000,13907000,10453000,-2764000,-6.97,-1963000,0.842,-2764000,1774000,27258000
202508,92,39674000,39674000,14127000,8248000,42438000,16552000,11997000,-2764000,-6.97,-2131000,0.849,-2764000,1766000,25547000
202509,92,39674000,39674000,17310000,7608000,42438000,19112000,14591000,-2764000,-6.97,-2719000,0.843,-2764000,1923000,22364000
202510,92,39674000,39674000,18368000,11624000,42438000,21757000,15893000,-2764000,-6.97,-2475000,0.865,-2764000,1837000,21306000
202511,92,39674000,39674000,21016000,7761000,42438000,24316000,17775000,-2764000,-6.97,-3241000,0.846,-2764000,1911000,18658000
202512,92,39674000,39674000,21504000,10916000,42438000,26961000,19373000,-2764000,-6.97,-2131000,0.901,-2764000,1792000,18170000
202601,92,39674000,39674000,23770000,5162000,42438000,29606000,21035000,-2764000,-6.97,-2735000,0.885,-2764000,1828000,15904000
202602,92,39674000,39674000,26641000,7741000,42438000,31995000,23287000,-2764000,-6.97,-3355000,0.874,-2764000,1903000,13033000
202603,92,39674000,39674000,26736000,4740000,42438000,34640000,24830000,-2764000,-6.97,-1906000,0.929,-2764000,1782000,12938000
202604,92,39674000,39674000,33240000,3221000,42438000,37200000,29560000,-2764000,-6.97,-3680000,0.889,-2764000,2077000,6434000
202605,92,39674000,39674000,35735000,2960000,42438000,39674000,31447000,-2764000,-6.97,-4288000,0.88,-2764000,2102000,3939000
202606,92,39674000,39674000,36133000,2063000,42438000,39674000,32703000,-2764000,-6.97,-3430000,0.905,-2764000,2007000,3541000
202607,92,39674000,39674000,37025000,2957000,42438000,39674000,32939000,-2764000,-6.97,-4085000,0.89,-2764000,1949000,2649000
202608,92,39674000,39674000,37406000,2066000,42438000,39674000,34148000,-2764000,-6.97,-3258000,0.913,-2764000,1870000,2268000
202609,92,39674000,39674000,38184000,1480000,42438000,39674000,34601000,-2764000,-6.97,-3583000,0.906,-2764000,1818000,1490000
202610,92,39674000,39674000,38685000,1077000,42438000,39674000,35380000,-2764000,-6.97,-3305000,0.915,-2764000,1758000,989000
202611,92,39674000,39674000,38567000,1564000,42438000,39674000,36394000,-2764000,-6.97,-2173000,0.944,-2764000,1677000,1107000
202612,92,39674000,39674000,39282000,1155000,42438000,39674000,36769000,-2764000,-6.97,-2512000,0.936,-2764000,1637000,392000
202501,93,6739000,6739000,0,2147000,7793000,0,0,-1054000,-15.64,0,1.0,-1054000,0,6739000
202502,93,6739000,6739000,0,3123000,7793000,0,0,-1054000,-15.64,0,1.0,-1054000,0,6739000
202503,93,6739000,6739000,0,2971000,7793000,0,0,-1054000,-15.64,0,1.0,-1054000,0,6739000
202504,93,6739000,6739000,0,2251000,7793000,0,0,-1054000,-15.64,0,1.0,-1054000,0,6739000
202505,93,6739000,6739000,0,3806000,7793000,0,0,-1054000,-15.64,0,1.0,-1054000,0,6739000
202506,93,6739000,6739000,0,2174000,7793000,0,0,-1054000,-15.64,0,1.0,-1054000,0,6739000
202507,93,6739000,6739000,0,3552000,7793000,0,0,-1054000,-15.64,0,1.0,-1054000,0,6739000
202508,93,6739000,6739000,0,3247000,7793000,0,0,-1054000,-15.64,0,1.0,-1054000,0,6739000
202509,93,6739000,6739000,0,2379000,7793000,0,0,-1054000,-15.64,0,1.0,-1054000,0,6739000
202510,93,6739000,6739000,0,2557000,7793000,0,0,-1054000,-15.64,0,1.0,-1054000,0,6739000
202511,93,6739000,6739000,343000,2672000,7793000,283000,277000,-1054000,-15.64,-66000,0.807,-1054000,31000,6396000
202512,93,6739000,6739000,1108000,2691000,7793000,911000,885000,-1054000,-15.64,-222000,0.799,-1054000,92000,5631000
202601,93,6739000,6941000,1780000,3218000,7793000,1538000,1490000,-852000,-12.27,-291000,0.837,-852000,137000,5161000
202602,93,6739000,6941000,2315000,1731000,7793000,2105000,1985000,-852000,-12.27,-330000,0.857,-852000,165000,4627000
202603,93,6739000,6941000,3089000,2323000,7793000,2732000,2640000,-852000,-12.27,-449000,0.855,-852000,206000,3853000
202604,93,6739000,6941000,3797000,2058000,7793000,3339000,3253000,-852000,-12.27,-543000,0.857,-852000,237000,3145000
202605,93,6739000,6941000,4754000,880000,7793000,3966000,3744000,-852000,-12.27,-1010000,0.788,-852000,280000,2188000
202606,93,6739000,6941000,5627000,947000,7793000,4574000,4395000,-852000,-12.27,-1232000,0.781,-852000,313000,1314000
202607,93,6739000,6941000,6219000,832000,7793000,5201000,4865000,-852000,-12.27,-1354000,0.782,-852000,327000,722000
202608,93,6739000,6941000,6957000,303000,7793000,5828000,5573000,-852000,-12.27,-1384000,0.801,-852000,348000,-16000
202609,93,6739000,6941000,7589000,105000,7793000,6435000,6133000,-852000,-12.27,-1456000,0.808,-852000,361000,-647000
202610,93,6739000,6941000,7815000,0,7815000,6739000,6471000,-874000,-12.59,-1344000,0.828,-874000,355000,-874000
202611,93,6739000,6941000,7713000,26000,7793000,6739000,6465000,-852000,-12.27,-1248000,0.838,-852000,335000,-772000
202612,93,6739000,6941000,7673000,42000,7793000,6739000,6502000,-852000,-12.27,-1171000,0.847,-852000,320000,-732000
202501,94,3520000,3520000,0,1340000,3401000,0,0,119000,3.37,0,1.0,119000,0,3520000
202502,94,3520000,3520000,0,1809000,3401000,0,0,119000,3.37,0,1.0,119000,0,3520000
202503,94,3520000,3520000,0,1350000,3401000,0,0,119000,3.37,0,1.0,119000,0,3520000
202504,94,3520000,3520000,0,1067000,3401000,0,0,119000,3.37,0,1.0,119000,0,3520000
202505,94,3520000,3520000,0,1144000,3401000,0,0,119000,3.37,0,1.0,119000,0,3520000
202506,94,3520000,3520000,0,1043000,3401000,0,0,119000,3.37,0,1.0,119000,0,3520000
202507,94,3520000,3520000,0,1679000,3401000,0,0,119000,3.37,0,1.0,119000,0,3520000
202508,94,3520000,3520000,0,1123000,3401000,0,0,119000,3.37,0,1.0,119000,0,3520000
202509,94,3520000,3520000,156000,1240000,3401000,171000,164000,119000,3.37,8000,1.052,119000,17000,3364000
202510,94,3520000,3520000,355000,779000,3401000,384000,379000,119000,3.37,24000,1.068,119000,35000,3165000
202511,94,3520000,3520000,568000,1511000,3401000,589000,569000,119000,3.37,1000,1.002,119000,52000,2952000
202512,94,3520000,3520000,751000,1193000,3401000,801000,781000,119000,3.37,30000,1.04,119000,63000,2769000
202601,94,3520000,3520000,1010000,1238000,3401000,1014000,993000,119000,3.37,-18000,0.983,119000,78000,2510000
202602,94,3520000,3520000,1206000,782000,3401000,1205000,1173000,119000,3.37,-33000,0.973,119000,86000,2314000
202603,94,3520000,3520000,1320000,838000,3401000,1418000,1358000,119000,3.37,38000,1.029,119000,88000,2200000
202604,94,3520000,3520000,1507000,768000,3401000,1623000,1530000,119000,3.37,23000,1.015,119000,94000,2013000
202605,94,3520000,3520000,1719000,617000,3401000,1835000,1796000,119000,3.37,78000,1.045,119000,101000,1801000
202606,94,3520000,3520000,2002000,658000,3401000,2041000,2012000,119000,3.37,10000,1.005,119000,111000,1518000
202607,94,3520000,3520000,2182000,418000,3401000,2253000,2171000,119000,3.37,-11000,0.995,119000,115000,1338000
202608,94,3520000,3520000,2301000,521000,3401000,2465000,2406000,119000,3.37,104000,1.045,119000,115000,1219000
202609,94,3520000,3520000,2423000,281000,3401000,2671000,2538000,119000,3.37,114000,1.047,119000,115000,1097000
202610,94,3520000,3520000,2810000,227000,3401000,2883000,2864000,119000,3.37,54000,1.019,119000,128000,710000
202611,94,3520000,3520000,2803000,279000,3401000,3089000,2979000,119000,3.37,176000,1.063,119000,122000,717000
202612,94,3520000,3520000,3147000,80000,3401000,3301000,3160000,119000,3.37,13000,1.004,119000,131000,373000
202501,95,21101000,21101000,90000,8174000,20700000,91000,91000,401000,1.9,1000,1.016,401000,90000,21011000
202502,95,21101000,21101000,699000,9785000,20700000,726000,731000,401000,1.9,32000,1.046,401000,349000,20402000
202503,95,21101000,21101000,1420000,5822000,20700000,1429000,1467000,401000,1.9,48000,1.034,401000,473000,19681000
202504,95,21101000,21101000,2082000,7007000,20700000,2110000,2206000,401000,1.9,124000,1.059,401000,521000,19019000
202505,95,21101000,21101000,2748000,9833000,20700000,2813000,2859000,401000,1.9,111000,1.041,401000,550000,18353000
202506,95,21101000,21101000,3475000,5201000,20700000,3494000,3603000,401000,1.9,128000,1.037,401000,579000,17626000
202507,95,21101000,21101000,4358000,4118000,20700000,4198000,4267000,401000,1.9,-92000,0.979,401000,623000,16743000
202508,95,21101000,21101000,4956000,8300000,20700000,4901000,4951000,401000,1.9,-5000,0.999,401000,619000,16145000
202509,95,21101000,21101000,5413000,8147000,20700000,5582000,5623000,401000,1.9,209000,1.039,401000,601000,15688000
202510,95,21101000,21101000,6595000,4152000,20700000,6285000,6517000,401000,1.9,-78000,0.988,401000,660000,14506000
202511,95,21101000,21101000,7034000,6864000,20700000,6966000,7234000,401000,1.9,200000,1.028,401000,639000,14067000
202512,95,21101000,21101000,7868000,3670000,20700000,7669000,7842000,401000,1.9,-25000,0.997,401000,656000,13233000
202601,95,21101000,21101000,8202000,6656000,20700000,8372000,8462000,401000,1.9,260000,1.032,401000,631000,12899000
202602,95,21101000,21101000,9276000,3777000,20700000,9008000,9329000,401000,1.9,53000,1.006,401000,663000,11825000
202603,95,21101000,21101000,10035000,5862000,20700000,9711000,10191000,401000,1.9,156000,1.016,401000,669000,11066000
202604,95,21101000,21101000,10576000,3229000,20700000,10392000,10442000,401000,1.9,-134000,0.987,401000,661000,10525000
202605,95,21101000,21101000,11018000,3716000,20700000,11095000,11498000,401000,1.9,480000,1.044,401000,648000,10083000
202606,95,21101000,21101000,12404000,4407000,20700000,11776000,12110000,401000,1.9,-294000,0.976,401000,689000,8697000
202607,95,21101000,21101000,12374000,3788000,20700000,12479000,12837000,401000,1.9,462000,1.037,401000,651000,8727000
202608,95,21101000,21101000,13853000,2364000,20700000,13182000,13789000,401000,1.9,-64000,0.995,401000,693000,7248000
202609,95,21101000,21101000,13958000,3140000,20700000,13863000,14047000,401000,1.9,89000,1.006,401000,665000,7143000
202610,95,21101000,21101000,14530000,3176000,20700000,14566000,14957000,401000,1.9,427000,1.029,401000,660000,6571000
202611,95,21101000,21101000,15129000,2860000,20700000,15247000,15991000,401000,1.9,862000,1.057,401000,658000,5972000
202612,95,21101000,21101000,15272000,1962000,20700000,15951000,15980000,401000,1.9,709000,1.046,401000,636000,5829000
202501,96,4692000,4692000,1681000,1882000,5438000,1345000,1339000,-746000,-15.9,-342000,0.797,-746000,1681000,3011000
202502,96,4692000,4692000,1994000,1686000,5438000,1584000,1594000,-746000,-15.9,-400000,0.799,-746000,997000,2698000
202503,96,4692000,4692000,2062000,1268000,5438000,1848000,1890000,-746000,-15.9,-172000,0.916,-746000,687000,2630000
202504,96,4692000,4692000,2312000,874000,5438000,2103000,2121000,-746000,-15.9,-191000,0.917,-746000,578000,2380000
202505,96,4692000,4692000,2674000,1238000,5438000,2367000,2345000,-746000,-15.9,-329000,0.877,-746000,535000,2018000
202506,96,4692000,4692000,3302000,1003000,5438000,2623000,2637000,-746000,-15.9,-665000,0.799,-746000,550000,1390000
202507,96,4692000,4692000,3116000,1178000,5438000,2887000,2862000,-746000,-15.9,-254000,0.918,-746000,445000,1576000
202508,96,4692000,4692000,3695000,467000,5438000,3151000,3102000,-746000,-15.9,-593000,0.84,-746000,462000,997000
202509,96,4692000,4692000,4276000,442000,5438000,3406000,3404000,-746000,-15.9,-872000,0.796,-746000,475000,416000
202510,96,4692000,4692000,4017000,477000,5438000,3670000,3643000,-746000,-15.9,-375000,0.907,-746000,402000,675000
202511,96,4692000,4692000,4591000,252000,5438000,3926000,3885000,-746000,-15.9,-706000,0.846,-746000,417000,101000
202512,96,4692000,4692000,4729000,224000,5438000,4190000,4218000,-746000,-15.9,-511000,0.892,-746000,394000,-37000
202601,96,4692000,4833000,5532000,0,5532000,4454000,4401000,-699000,-14.47,-1131000,0.795,-699000,426000,-699000
202602,96,4692000,4833000,5311000,54000,5438000,4692000,4592000,-605000,-12.53,-719000,0.865,-605000,379000,-478000
202603,96,4692000,4833000,5048000,98000,5438000,4692000,4598000,-605000,-12.53,-450000,0.911,-605000,337000,-215000
202604,96,4692000,4833000,5710000,0,5710000,4692000,4659000,-877000,-18.15,-1051000,0.816,-877000,357000,-877000
202605,96,4692000,4833000,5626000,0,5626000,4692000,4622000,-793000,-16.41,-1004000,0.822,-793000,331000,-793000
202606,96,4692000,4833000,5710000,0,5710000,4692000,4751000,-877000,-18.15,-959000,0.832,-877000,317000,-877000
202607,96,4692000,4833000,5478000,0,5478000,4692000,4725000,-646000,-13.36,-754000,0.862,-646000,288000,-646000
202608,96,4692000,4833000,5531000,0,5531000,4692000,4742000,-698000,-14.45,-789000,0.857,-698000,277000,-698000
202609,96,4692000,4833000,5317000,64000,5438000,4692000,4641000,-605000,-12.53,-676000,0.873,-605000,253000,-484000
202610,96,4692000,4833000,5512000,0,5512000,4692000,4746000,-679000,-14.06,-767000,0.861,-679000,251000,-679000
202611,96,4692000,4833000,5260000,72000,5438000,4692000,4651000,-605000,-12.53,-610000,0.884,-605000,229000,-428000
202612,96,4692000,4833000,5511000,0,5511000,4692000,4718000,-678000,-14.03,-793000,0.856,-678000,230000,-678000
202501,97,3717000,3717000,0,1143000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202502,97,3717000,3717000,0,2145000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202503,97,3717000,3717000,0,2212000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202504,97,3717000,3717000,0,1667000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202505,97,3717000,3717000,0,2184000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202506,97,3717000,3717000,0,1368000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202507,97,3717000,3717000,0,2326000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202508,97,3717000,3717000,0,2032000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202509,97,3717000,3717000,0,1759000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202510,97,3717000,3717000,0,1666000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202511,97,3717000,3717000,0,1757000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202512,97,3717000,3717000,0,1617000,4324000,0,0,-607000,-16.32,0,1.0,-607000,0,3717000
202601,97,3717000,3829000,0,1114000,4324000,0,0,-495000,-12.93,0,1.0,-495000,0,3829000
202602,97,3717000,3829000,136000,1746000,4324000,126000,123000,-495000,-12.93,-13000,0.905,-495000,10000,3693000
202603,97,3717000,3829000,473000,972000,4324000,405000,389000,-495000,-12.93,-84000,0.823,-495000,32000,3355000
202604,97,3717000,3829000,710000,1337000,4324000,675000,653000,-495000,-12.93,-57000,0.92,-495000,44000,3119000
202605,97,3717000,3829000,1026000,1760000,4324000,954000,928000,-495000,-12.93,-97000,0.905,-495000,60000,2803000
202606,97,3717000,3829000,1328000,801000,4324000,1224000,1181000,-495000,-12.93,-147000,0.889,-495000,74000,2501000
202607,97,3717000,3829000,1637000,1381000,4324000,1503000,1461000,-495000,-12.93,-176000,0.892,-495000,86000,2192000
202608,97,3717000,3829000,1955000,649000,4324000,1782000,1706000,-495000,-12.93,-249000,0.872,-495000,98000,1873000
202609,97,3717000,3829000,2400000,625000,4324000,2052000,1940000,-495000,-12.93,-459000,0.809,-495000,114000,1429000
202610,97,3717000,3829000,2640000,587000,4324000,2331000,2295000,-495000,-12.93,-345000,0.869,-495000,120000,1189000
202611,97,3717000,3829000,2848000,494000,4324000,2601000,2545000,-495000,-12.93,-303000,0.893,-495000,124000,980000
202612,97,3717000,3829000,3495000,241000,4324000,2880000,2750000,-495000,-12.93,-744000,0.787,-495000,146000,334000
202501,98,5111000,5111000,1707000,1267000,4881000,1740000,1776000,230000,4.49,69000,1.04,230000,1707000,3404000
202502,98,5111000,5111000,1929000,1085000,4881000,1955000,2032000,230000,4.49,104000,1.054,230000,964000,3182000
202503,98,5111000,5111000,2214000,692000,4881000,2194000,2286000,230000,4.49,72000,1.032,230000,738000,2897000
202504,98,5111000,5111000,2557000,1249000,4881000,2425000,2536000,230000,4.49,-22000,0.992,230000,639000,2554000
202505,98,5111000,5111000,2622000,876000,4881000,2663000,2682000,230000,4.49,60000,1.023,230000,524000,2489000
202506,98,5111000,5111000,2850000,575000,4881000,2894000,2978000,230000,4.49,128000,1.045,230000,475000,2261000
202507,98,5111000,5111000,3283000,716000,4881000,3133000,3212000,230000,4.49,-71000,0.978,230000,469000,1828000
202508,98,5111000,5111000,3349000,728000,4881000,3371000,3413000,230000,4.49,64000,1.019,230000,419000,1762000
202509,98,5111000,5111000,3514000,396000,4881000,3602000,3739000,230000,4.49,225000,1.064,230000,390000,1597000
202510,98,5111000,5111000,3693000,439000,4881000,3841000,3894000,230000,4.49,201000,1.054,230000,369000,1418000
202511,98,5111000,5111000,4257000,235000,4881000,4072000,4231000,230000,4.49,-26000,0.994,230000,387000,854000
202512,98,5111000,5111000,4515000,150000,4881000,4310000,4531000,230000,4.49,17000,1.004,230000,376000,596000
202601,98,5111000,5111000,4633000,84000,4881000,4549000,4638000,230000,4.49,5000,1.001,230000,356000,478000
202602,98,5111000,5111000,5125000,0,5125000,4765000,4981000,-14000,-0.28,-144000,0.972,-14000,366000,-14000
202603,98,5111000,5111000,4988000,0,4988000,5003000,5149000,123000,2.41,161000,1.032,123000,333000,123000
202604,98,5111000,5111000,5087000,0,5087000,5111000,5229000,24000,0.46,142000,1.028,24000,318000,24000
202605,98,5111000,5111000,4989000,0,4989000,5111000,5258000,122000,2.39,269000,1.054,122000,293000,122000
202606,98,5111000,5111000,5089000,0,5089000,5111000,5262000,22000,0.42,173000,1.034,22000,283000,22000
