period_id,project_id,financial_health_score,schedule_health_score,risk_health_score,resource_health_score,overall_health_score,health_status,strategic_importance_score,executive_attention_score,executive_attention_flag
202609,89,91.5,96.9,100,79.8,92.9,Healthy,98.5,39.1,No
202610,89,85.6,98.8,100,86.8,93.4,Healthy,98.5,38.8,No
202611,89,91.5,98.9,79.3,82.4,88.9,Healthy,98.5,41.7,No
202612,89,88.8,100,100,78.5,92.9,Healthy,98.5,39.1,No
202501,90,84.7,97.0,100,70.3,89.4,Healthy,78.0,34.2,No
202502,90,92.6,98.4,100,60.8,89.8,Healthy,78.0,33.9,No
202503,90,87.0,99.0,100,58.7,88.2,Healthy,78.0,35.0,No
202504,90,81.0,96.2,100,58.2,85.7,Healthy,78.0,36.6,No
202505,90,80.6,95.7,100,51.8,84.2,Healthy,78.0,37.6,No
202506,90,85.7,95.5,100,60.2,87.1,Healthy,78.0,35.7,No
202507,90,85.2,99.1,100,61.3,88.3,Healthy,78.0,34.9,No
202508,90,85.7,100,100,65.9,89.6,Healthy,78.0,34.1,No
202509,90,80.9,99.4,100,70.7,89.2,Healthy,78.0,34.3,No
202510,90,83.5,100,100,70.9,90.1,Healthy,78.0,33.8,No
202511,90,90.8,95.5,100,69.4,90.3,Healthy,78.0,33.6,No
202512,90,91.7,95.2,95.4,61.5,87.6,Healthy,78.0,35.3,No
202601,90,91.0,99.9,100,60.5,89.8,Healthy,78.0,33.9,No
202602,90,87.8,95.8,100,46.1,84.9,Healthy,78.0,37.1,No
202603,90,86.5,96.9,100,44.1,84.5,Healthy,78.0,37.4,No
202604,90,86.4,100,100,40.8,84.7,Healthy,78.0,37.2,No
202605,90,82.8,94.6,100,46.0,83.3,Healthy,78.0,38.2,No
202606,90,87.2,100,100,45.8,86.0,Healthy,78.0,36.4,No
202607,90,77.6,94.7,100,50.7,83.0,Healthy,78.0,38.4,No
202608,90,85.7,100,86.2,59.2,84.8,Healthy,78.0,37.2,No
202609,90,81.6,100,100,58.1,87.0,Healthy,78.0,35.7,No
202610,90,92.0,100,100,48.0,87.6,Healthy,78.0,35.4,No
202611,90,79.5,97.3,100,58.2,85.7,Healthy,78.0,36.6,No
202612,90,85.0,98.7,100,52.7,86.4,Healthy,78.0,36.2,No
202501,91,65.3,87.7,44.8,74.2,68.7,Watch,86.5,50.7,No
202502,91,56.8,87.9,100,67.6,79.1,Watch,86.5,43.9,No
202503,91,54.8,89.4,100,65.1,78.6,Watch,86.5,44.2,No
202504,91,64.7,86.4,42.5,64.3,65.6,Watch,86.5,52.6,No
202505,91,67.5,86.0,100,58.0,79.3,Watch,86.5,43.7,No
202506,91,49.4,89.0,100,63.5,76.8,Watch,86.5,45.4,No
202507,91,68.2,90.5,100,63.7,81.9,Healthy,86.5,42.0,No
202508,91,48.0,94.4,100,73.2,80.0,Watch,86.5,43.3,No
202509,91,53.1,94.0,100,75.6,81.6,Healthy,86.5,42.2,No
202510,91,62.3,90.2,100,74.3,82.5,Healthy,86.5,41.6,No
202511,91,51.8,87.2,100,74.5,79.0,Watch,86.5,43.9,No
202512,91,58.0,91.1,100,63.4,79.5,Watch,86.5,43.6,No
202601,91,55.8,86.3,100,60.0,76.8,Watch,86.5,45.3,No
202602,91,68.3,85.2,100,56.6,79.0,Watch,86.5,43.9,No
202603,91,54.9,91.9,100,51.0,76.5,Watch,86.5,45.6,No
202604,91,57.7,88.6,100,46.9,75.4,Watch,86.5,46.3,No
202605,91,67.2,87.3,79.3,49.6,72.7,Watch,86.5,48.0,No
202606,91,53.1,87.7,100,55.2,75.6,Watch,86.5,46.1,No
202607,91,50.0,92.3,86.2,54.8,72.7,Watch,86.5,48.0,No
202608,91,47.2,86.4,100,57.8,74.3,Watch,86.5,47.0,No
202609,91,47.6,90.0,100,64.0,76.7,Watch,86.5,45.4,No
202610,91,54.9,89.7,100,54.2,76.5,Watch,86.5,45.6,No
202611,91,65.3,89.7,100,62.5,80.7,Healthy,86.5,42.8,No
202612,91,58.7,91.1,65.5,55.4,69.4,Watch,86.5,50.1,No
202501,92,82.0,55.3,100,70.3,76.2,Watch,84.0,44.9,No
202502,92,69.9,54.0,100,60.8,70.8,Watch,84.0,48.4,No
202503,92,57.5,48.5,100,58.7,65.7,Watch,84.0,51.7,No
202504,92,68.9,51.9,100,58.2,69.5,Watch,84.0,49.2,No
202505,92,67.2,49.5,100,51.8,67.0,Watch,84.0,50.8,No
202506,92,71.9,46.4,55.2,60.2,57.7,At Risk,84.0,56.9,No
202507,92,56.7,50.3,100,61.3,66.5,Watch,84.0,51.2,No
202508,92,57.9,45.5,100,65.9,66.3,Watch,84.0,51.3,No
202509,92,56.9,52.4,100,70.7,69.1,Watch,84.0,49.5,No
202510,92,60.4,46.5,100,70.9,68.2,Watch,84.0,50.1,No
202511,92,57.3,46.6,100,69.4,67.2,Watch,84.0,50.7,No
202512,92,66.1,44.3,100,61.5,67.1,Watch,84.0,50.8,No
202601,92,63.6,42.9,100,60.5,65.9,Watch,84.0,51.6,No
202602,92,61.9,46.0,100,46.1,63.5,At Risk,84.0,53.1,No
202603,92,70.6,44.0,46.0,44.1,51.2,At Risk,84.0,61.1,Yes
202604,92,64.3,58.0,100,40.8,66.6,Watch,84.0,51.1,No
202605,92,62.8,57.7,100,46.0,67.2,Watch,84.0,50.7,No
202606,92,66.8,63.4,100,45.8,69.9,Watch,84.0,49.0,No
202607,92,64.3,64.4,65.5,50.7,61.9,At Risk,84.0,54.1,No
202608,92,68.1,69.9,100,59.2,74.8,Watch,84.0,45.8,No
202609,92,67.0,72.0,65.5,58.1,66.3,Watch,84.0,51.3,No
202610,92,68.3,75.5,100,48.0,74.3,Watch,84.0,46.1,No
202611,92,73.0,80.1,65.5,58.2,70.3,Watch,84.0,48.7,No
202612,92,71.8,81.8,100,52.7,78.0,Watch,84.0,43.7,No
202501,93,82.0,87.1,100,67.0,85.0,Healthy,78.5,37.2,No
202502,93,82.0,86.6,100,56.7,82.8,Healthy,78.5,38.6,No
202503,93,82.0,84.6,100,54.4,81.8,Healthy,78.5,39.3,No
202504,93,82.0,89.9,100,47.1,81.9,Healthy,78.5,39.2,No
202505,93,82.0,87.7,100,50.7,81.9,Healthy,78.5,39.2,No
202506,93,82.0,83.8,100,51.1,80.8,Healthy,78.5,39.9,No
202507,93,82.0,86.7,100,59.2,83.3,Healthy,78.5,38.3,No
202508,93,82.0,85.0,63.2,58.3,73.5,Watch,78.5,44.7,No
202509,93,82.0,88.0,100,65.9,85.1,Healthy,78.5,37.2,No
202510,93,82.0,87.3,100,64.8,84.7,Healthy,78.5,37.4,No
202511,93,51.2,90.9,100,63.3,77.7,Watch,78.5,41.9,No
202512,93,49.9,90.0,100,54.2,75.3,Watch,78.5,43.5,No
202601,93,55.9,89.3,81.6,56.6,72.5,Watch,78.5,45.4,No
202602,93,59.2,84.7,100,46.7,74.6,Watch,78.5,44.0,No
202603,93,58.8,88.9,100,45.0,75.4,Watch,78.5,43.5,No
202604,93,59.1,90.4,100,38.2,74.5,Watch,78.5,44.0,No
202605,93,48.0,84.9,100,36.8,69.8,Watch,78.5,47.1,No
202606,93,47.0,88.0,100,42.8,71.7,Watch,78.5,45.9,No
202607,93,47.2,83.4,72.4,47.8,64.4,At Risk,78.5,50.6,No
202608,93,50.2,87.1,100,52.4,74.2,Watch,78.5,44.3,No
202609,93,51.3,86.5,100,54.0,74.6,Watch,78.5,44.0,No
202610,93,54.5,87.9,100,51.9,75.4,Watch,78.5,43.5,No
202611,93,56.1,87.7,100,54.7,76.3,Watch,78.5,42.9,No
202612,93,57.6,88.7,100,48.1,75.6,Watch,78.5,43.3,No
202501,94,82.0,93.0,100,74.2,88.2,Healthy,65.0,30.4,No
202502,94,82.0,87.5,100,67.6,85.3,Healthy,65.0,32.3,No
202503,94,82.0,91.5,100,65.1,86.0,Healthy,65.0,31.9,No
202504,94,82.0,90.1,100,64.3,85.4,Healthy,65.0,32.2,No
202505,94,82.0,88.9,100,58.0,83.8,Healthy,65.0,33.3,No
202506,94,82.0,88.3,100,63.5,84.7,Healthy,65.0,32.7,No
202507,94,82.0,89.9,100,63.7,85.2,Healthy,65.0,32.4,No
202508,94,82.0,88.4,100,73.2,86.7,Healthy,65.0,31.4,No
202509,94,90.4,87.2,100,75.6,88.9,Healthy,65.0,30.0,No
202510,94,92.9,92.7,100,74.3,90.9,Healthy,65.0,28.7,No
202511,94,82.3,89.0,90.8,74.5,84.9,Healthy,65.0,32.6,No
202512,94,88.3,90.5,100,63.4,86.9,Healthy,65.0,31.3,No
202601,94,79.2,91.3,100,60.0,84.2,Healthy,65.0,33.0,No
202602,94,77.7,90.2,100,56.6,82.8,Healthy,65.0,33.9,No
202603,94,86.6,87.4,100,51.0,83.1,Healthy,65.0,33.8,No
202604,94,84.5,84.7,100,46.9,80.9,Healthy,65.0,35.2,No
202605,94,89.2,91.2,72.4,49.6,77.7,Watch,65.0,37.3,No
202606,94,82.8,92.4,100,55.2,84.5,Healthy,65.0,32.8,No
202607,94,81.2,88.5,100,54.8,82.8,Healthy,65.0,33.9,No
202608,94,89.3,90.6,100,57.8,86.1,Healthy,65.0,31.8,No
202609,94,89.6,86.0,100,64.0,86.0,Healthy,65.0,31.8,No
202610,94,85.1,93.8,100,54.2,85.2,Healthy,65.0,32.3,No
202611,94,92.0,88.6,100,62.5,87.1,Healthy,65.0,31.1,No
202612,94,82.7,87.3,100,55.4,82.9,Healthy,65.0,33.8,No
202501,95,84.6,95.7,100,96.1,94.1,Healthy,60.0,24.8,No
202502,95,89.4,96.3,100,82.9,92.8,Healthy,60.0,25.7,No
202503,95,87.4,99.8,100,78.8,92.5,Healthy,60.0,25.9,No
202504,95,91.5,100,100,85.8,95.0,Healthy,60.0,24.2,No
202505,95,88.5,97.9,100,78.5,92.2,Healthy,60.0,26.1,No
202506,95,87.9,100,100,85.4,94.0,Healthy,60.0,24.9,No
202507,95,78.6,98.0,100,90.0,92.0,Healthy,60.0,26.2,No
202508,95,81.8,96.8,100,98.5,94.2,Healthy,60.0,24.8,No
202509,95,88.2,96.3,100,99.3,95.8,Healthy,60.0,23.7,No
202510,95,80.1,100,100,99.3,94.9,Healthy,60.0,24.3,No
202511,95,86.6,100,100,92.2,95.1,Healthy,60.0,24.2,No
202512,95,81.5,99.1,100,88.9,92.9,Healthy,60.0,25.6,No
202601,95,87.1,96.9,100,85.1,92.9,Healthy,60.0,25.6,No
202602,95,82.9,100,100,80.7,91.9,Healthy,60.0,26.3,No
202603,95,84.5,100,100,72.4,90.6,Healthy,60.0,27.1,No
202604,95,80.0,95.9,100,66.0,87.0,Healthy,60.0,29.5,No
202605,95,89.0,100,100,74.8,92.2,Healthy,60.0,26.1,No
202606,95,78.2,100,100,67.6,88.1,Healthy,60.0,28.8,No
202607,95,88.0,100,100,75.2,92.0,Healthy,60.0,26.2,No
202608,95,81.3,100,100,84.5,92.2,Healthy,60.0,26.1,No
202609,95,83.0,97.4,90.8,79.1,88.5,Healthy,60.0,28.5,No
202610,95,86.7,99.8,100,81.3,92.9,Healthy,60.0,25.6,No
202611,95,91.1,100,100,83.4,94.5,Healthy,60.0,24.6,No
202612,95,89.4,95.3,100,75.0,91.0,Healthy,60.0,26.9,No
202501,96,49.5,94.2,100,74.2,80.5,Healthy,84.5,42.3,No
202502,96,49.9,96.1,100,67.6,79.8,Watch,84.5,42.7,No
202503,96,68.6,99.1,100,65.1,84.9,Healthy,84.5,39.4,No
202504,96,68.8,96.5,100,64.3,84.0,Healthy,84.5,40.0,No
202505,96,62.3,93.3,55.2,58.0,69.0,Watch,84.5,49.7,No
202506,96,49.8,96.0,100,63.5,79.0,Watch,84.5,43.3,No
202507,96,69.0,93.5,100,63.7,83.0,Healthy,84.5,40.6,No
202508,96,56.3,92.2,100,73.2,81.4,Healthy,84.5,41.7,No
202509,96,49.4,94.9,100,75.6,80.9,Healthy,84.5,42.0,No
202510,96,67.1,93.6,100,74.3,84.7,Healthy,84.5,39.5,No
202511,96,57.4,93.1,100,74.5,82.2,Healthy,84.5,41.2,No
202512,96,64.7,96.2,100,63.4,82.7,Healthy,84.5,40.8,No
202601,96,49.3,92.9,100,60.0,77.2,Watch,84.5,44.4,No
202602,96,60.3,91.2,100,56.6,78.8,Watch,84.5,43.4,No
202603,96,67.7,91.4,86.2,51.0,76.1,Watch,84.5,45.1,No
202604,96,52.5,93.7,100,46.9,75.6,Watch,84.5,45.4,No
202605,96,53.5,92.3,81.6,49.6,71.4,Watch,84.5,48.2,No
202606,96,55.1,97.3,100,55.2,79.0,Watch,84.5,43.2,No
202607,96,60.0,96.2,100,54.8,79.8,Watch,84.5,42.7,No
202608,96,59.2,96.9,100,57.8,80.4,Healthy,84.5,42.3,No
202609,96,61.7,93.1,100,64.0,81.1,Healthy,84.5,41.8,No
202610,96,59.7,97.1,100,54.2,79.9,Watch,84.5,42.6,No
202611,96,63.5,93.4,100,62.5,81.4,Healthy,84.5,41.7,No
202612,96,59.0,96.0,51.7,55.4,67.6,Watch,84.5,50.7,No
202501,97,82.0,88.3,100,70.3,86.1,Healthy,63.5,31.3,No
202502,97,82.0,88.1,100,60.8,84.1,Healthy,63.5,32.6,No
202503,97,82.0,91.1,100,58.7,84.6,Healthy,63.5,32.2,No
202504,97,82.0,88.6,100,58.2,83.7,Healthy,63.5,32.8,No
202505,97,82.0,85.0,100,51.8,81.3,Healthy,63.5,34.3,No
202506,97,82.0,85.0,100,60.2,83.1,Healthy,63.5,33.2,No
202507,97,82.0,92.8,100,61.3,85.6,Healthy,63.5,31.6,No
202508,97,82.0,86.7,100,65.9,84.7,Healthy,63.5,32.2,No
202509,97,82.0,87.8,100,70.7,86.0,Healthy,63.5,31.3,No
202510,97,82.0,86.7,100,70.9,85.7,Healthy,63.5,31.5,No
202511,97,82.0,89.2,100,69.4,86.1,Healthy,63.5,31.2,No
202512,97,82.0,87.2,100,61.5,84.0,Healthy,63.5,32.7,No
202601,97,82.0,86.7,100,60.5,83.6,Healthy,63.5,32.9,No
202602,97,66.8,90.6,72.4,46.1,71.2,Watch,63.5,41.0,No
202603,97,53.6,87.9,100,44.1,73.6,Watch,63.5,39.4,No
202604,97,69.1,89.1,100,40.8,77.2,Watch,63.5,37.1,No
202605,97,66.8,90.2,100,46.0,78.0,Watch,63.5,36.6,No
202606,97,64.3,88.7,100,45.8,76.8,Watch,63.5,37.3,No
202607,97,64.8,89.9,79.3,50.7,73.1,Watch,63.5,39.7,No
202608,97,61.6,87.3,100,59.2,78.4,Watch,63.5,36.2,No
202609,97,51.4,85.2,100,58.1,75.0,Watch,63.5,38.5,No
202610,97,61.1,92.2,100,48.0,77.5,Watch,63.5,36.8,No
202611,97,65.0,91.1,100,58.2,80.2,Healthy,63.5,35.1,No
202612,97,47.9,86.9,79.3,52.7,68.4,Watch,63.5,42.8,No
202501,98,88.4,98.8,100,70.3,90.8,Healthy,55.5,25.4,No
202502,98,90.6,100,100,60.8,89.8,Healthy,55.5,26.0,No
202503,98,87.2,100,100,58.7,88.5,Healthy,55.5,26.9,No
202504,98,80.6,100,100,58.2,86.8,Healthy,55.5,28.0,No
202505,98,85.7,96.3,100,51.8,85.7,Healthy,55.5,28.8,No
202506,98,89.2,100,100,60.2,89.3,Healthy,55.5,26.4,No
202507,98,78.5,99.6,100,61.3,86.8,Healthy,55.5,28.0,No
202508,98,85.1,97.2,100,65.9,88.6,Healthy,55.5,26.8,No
202509,98,92.2,100,100,70.7,92.2,Healthy,55.5,24.5,No
202510,98,90.7,97.5,100,70.9,91.1,Healthy,55.5,25.2,No
202511,98,81.0,100,100,69.4,89.1,Healthy,55.5,26.5,No
202512,98,82.6,100,100,61.5,87.9,Healthy,55.5,27.3,No
202601,98,82.2,98.5,100,60.5,87.2,Healthy,55.5,27.7,No
202602,98,77.5,100,100,46.1,83.6,Healthy,55.5,30.1,No
202603,98,87.2,100,100,44.1,85.6,Healthy,55.5,28.8,No
202604,98,86.5,99.2,100,40.8,84.5,Healthy,55.5,29.5,No
202605,98,90.6,100,100,46.0,86.9,Healthy,55.5,28.0,No
202606,98,87.4,100,100,45.8,86.0,Healthy,55.5,28.5,No
202607,98,86.8,99.4,95.4,50.7,85.5,Healthy,55.5,28.9,No
202608,98,88.9,100,100,59.2,89.1,Healthy,55.5,26.5,No
202609,98,84.9,98.8,100,58.1,87.5,Healthy,55.5,27.6,No
202610,98,92.4,100,100,48.0,87.7,Healthy,55.5,27.4,No
202611,98,92.3,100,100,58.2,89.7,Healthy,55.5,26.1,No
202612,98,81.7,95.2,100,52.7,84.5,Healthy,55.5,29.5,No
202501,99,68.4,42.4,100,74.2,69.6,Watch,78.5,47.2,No
202502,99,61.2,42.9,65.5,67.6,58.1,At Risk,78.5,54.7,No
202503,99,78.0,40.9,100,65.1,69.8,Watch,78.5,47.1,No
202504,99,61.5,43.3,0,64.3,41.2,Critical,78.5,65.7,Yes
202505,99,67.3,35.7,100,58.0,64.2,At Risk,78.5,50.8,No
202506,99,69.1,43.7,100,63.5,68.1,Watch,78.5,48.2,No
202507,99,64.7,39.3,100,63.7,65.7,Watch,78.5,49.8,No
202508,99,62.4,43.8,46.0,73.2,54.9,At Risk,78.5,56.8,No
202509,99,65.0,43.9,34.5,75.6,53.2,At Risk,78.5,57.9,No
202510,99,61.4,35.9,100,74.3,66.0,Watch,78.5,49.6,No
202511,99,75.6,40.2,100,74.5,70.9,Watch,78.5,46.4,No
202512,99,76.2,38.1,100,63.4,68.2,Watch,78.5,48.2,No
202601,99,77.1,35.3,46.0,60.0,53.4,At Risk,78.5,57.8,No
202602,99,70.7,32.8,100,56.6,63.9,At Risk,78.5,51.0,No
202603,99,65.0,31.8,100,51.0,61.0,At Risk,78.5,52.8,No
202604,99,73.2,34.7,100,46.9,63.1,At Risk,78.5,51.5,No
202605,99,59.6,29.4,100,49.6,58.7,At Risk,78.5,54.3,No
202606,99,71.6,29.2,100,55.2,62.7,At Risk,78.5,51.7,No
202607,99,59.7,35.0,100,54.8,61.4,At Risk,78.5,52.6,No
202608,99,70.6,32.4,46.0,57.8,50.4,At Risk,78.5,59.7,Yes
202609,99,67.3,30.7,100,64.0,63.8,At Risk,78.5,51.0,No
202610,99,75.3,31.1,100,54.2,64.0,At Risk,78.5,50.9,No
202611,99,74.9,31.8,46.0,62.5,52.3,At Risk,78.5,58.5,Yes
202612,99,74.8,26.6,100,55.4,62.8,At Risk,78.5,51.7,No
202501,100,82.0,66.1,100,96.1,84.6,Healthy,65.0,32.8,No
202502,100,82.0,66.6,100,82.9,82.1,Healthy,65.0,34.4,No
202503,100,82.0,62.1,100,78.8,79.9,Watch,65.0,35.8,No
202504,100,70.8,66.9,100,85.8,79.9,Watch,65.0,35.8,No
202505,100,70.5,64.3,100,78.5,77.6,Watch,65.0,37.3,No
202506,100,78.2,65.3,100,85.4,81.2,Healthy,65.0,35.0,No
202507,100,61.7,60.0,100,90.0,76.4,Watch,65.0,38.1,No
202508,100,60.9,63.9,65.5,98.5,70.4,Watch,65.0,42.0,No
202509,100,77.6,63.2,100,99.3,83.2,Healthy,65.0,33.7,No
202510,100,60.0,59.4,100,99.3,77.7,Watch,65.0,37.3,No
202511,100,66.2,63.3,100,92.2,79.0,Watch,65.0,36.4,No
202512,100,78.7,56.8,100,88.9,79.5,Watch,65.0,36.1,No
202601,100,65.9,61.1,100,85.1,76.8,Watch,65.0,37.8,No
202602,100,68.2,56.0,46.0,80.7,61.5,At Risk,65.0,47.8,No
202603,100,74.7,58.0,100,72.4,75.5,Watch,65.0,38.7,No
202604,100,67.7,58.4,100,66.0,72.6,Watch,65.0,40.5,No
202605,100,70.1,58.9,34.5,74.8,58.8,At Risk,65.0,49.5,No
202606,100,75.8,53.5,100,67.6,73.5,Watch,65.0,40.0,No
202607,100,67.3,56.0,100,75.2,73.7,Watch,65.0,39.9,No
202608,100,77.3,57.1,100,84.5,78.4,Watch,65.0,36.8,No
202609,100,72.2,50.6,11.5,79.1,51.9,At Risk,65.0,54.0,No
202610,100,77.9,54.2,100,81.3,77.0,Watch,65.0,37.7,No
202611,100,64.7,52.4,100,83.4,73.6,Watch,65.0,39.9,No
202612,100,66.8,50.3,100,75.0,71.8,Watch,65.0,41.1,No
202501,101,82.0,92.2,100,93.9,91.9,Healthy,51.5,23.3,No
202502,101,82.0,94.6,100,85.2,90.9,Healthy,51.5,23.9,No
202503,101,82.0,94.1,100,77.4,89.2,Healthy,51.5,25.0,No
202504,101,82.0,94.2,100,83.7,90.5,Healthy,51.5,24.2,No
202505,101,82.0,94.4,100,75.5,88.9,Healthy,51.5,25.2,No
202506,101,82.0,87.6,100,87.7,89.3,Healthy,51.5,25.0,No
202507,101,82.0,93.5,100,85.0,90.6,Healthy,51.5,24.2,No
202508,101,82.0,89.1,100,94.7,91.2,Healthy,51.5,23.8,No
202509,101,61.1,92.8,55.2,95.1,76.0,Watch,51.5,33.7,No
202510,101,64.2,90.9,100,95.3,87.4,Healthy,51.5,26.2,No
202511,101,56.1,94.5,100,92.8,85.9,Healthy,51.5,27.2,No
202512,101,66.8,93.6,100,88.1,87.4,Healthy,51.5,26.2,No
202601,101,57.4,94.9,100,86.5,85.1,Healthy,51.5,27.7,No
202602,101,51.9,91.7,79.3,77.9,75.9,Watch,51.5,33.7,No
202603,101,48.4,90.9,100,75.2,79.4,Watch,51.5,31.4,No
202604,101,51.5,88.2,100,67.1,77.7,Watch,51.5,32.5,No
202605,101,65.3,92.3,79.3,69.6,77.7,Watch,51.5,32.5,No
202606,101,55.6,91.1,100,69.2,80.1,Healthy,51.5,31.0,No
202607,101,50.1,90.9,72.4,73.1,72.5,Watch,51.5,35.9,No
202608,101,49.8,87.8,86.2,82.9,76.9,Watch,51.5,33.0,No
202609,101,49.4,88.8,72.4,79.8,73.1,Watch,51.5,35.5,No
202610,101,57.1,93.6,100,86.8,84.7,Healthy,51.5,28.0,No
202611,101,64.4,94.0,100,82.4,85.8,Healthy,51.5,27.3,No
202612,101,68.6,93.7,79.3,78.5,80.8,Healthy,51.5,30.5,No
202501,102,82.0,91.1,86.2,92.2,87.8,Healthy,75.5,34.3,No
202502,102,82.0,92.7,100,85.9,90.5,Healthy,75.5,32.6,No
202503,102,56.2,95.2,100,77.9,83.2,Healthy,75.5,37.3,No
202504,102,60.3,97.8,100,81.8,85.8,Healthy,75.5,35.7,No
202505,102,67.8,95.3,100,77.1,86.0,Healthy,75.5,35.6,No
202506,102,61.3,96.0,100,85.1,86.1,Healthy,75.5,35.4,No
202507,102,48.1,95.3,100,85.3,82.7,Healthy,75.5,37.7,No
202508,102,65.6,93.8,55.2,90.1,76.4,Watch,75.5,41.8,No
202509,102,67.3,96.6,100,92.1,89.2,Healthy,75.5,33.4,No
202510,102,53.3,92.2,100,98.2,85.6,Healthy,75.5,35.8,No
202511,102,63.5,95.6,100,92.4,88.0,Healthy,75.5,34.2,No
202512,102,63.0,97.9,77.0,88.2,82.0,Healthy,75.5,38.1,No
202601,102,61.3,95.7,100,83.8,85.8,Healthy,75.5,35.7,No
202602,102,63.0,98.0,55.2,73.3,73.6,Watch,75.5,43.6,No
202603,102,57.8,91.2,79.3,71.9,76.0,Watch,75.5,42.0,No
202604,102,67.6,94.5,100,67.7,83.8,Healthy,75.5,37.0,No
202605,102,58.3,91.9,100,69.7,81.1,Healthy,75.5,38.7,No
202606,102,59.7,93.6,100,67.9,81.6,Healthy,75.5,38.4,No
202607,102,59.2,93.0,100,71.8,82.1,Healthy,75.5,38.1,No
202608,102,60.7,95.0,100,81.9,85.1,Healthy,75.5,36.1,No
202609,102,68.2,94.4,100,80.4,86.4,Healthy,75.5,35.2,No
202610,102,61.6,91.2,100,83.0,84.4,Healthy,75.5,36.6,No
202611,102,58.6,92.3,72.4,78.0,76.0,Watch,75.5,42.0,No
202612,102,60.7,94.9,100,72.5,83.2,Healthy,75.5,37.4,No
202501,103,82.0,100,100,64.8,88.5,Healthy,73.0,33.1,No
202502,103,82.0,99.4,100,55.9,86.5,Healthy,73.0,34.3,No
202503,103,82.0,100,100,52.9,86.1,Healthy,73.0,34.6,No
202504,103,82.0,100,100,50.4,85.6,Healthy,73.0,34.9,No
202505,103,82.0,100,79.3,49.5,80.2,Healthy,73.0,38.4,No
202506,103,82.0,95.2,100,54.1,84.9,Healthy,73.0,35.4,No
202507,103,82.0,97.1,100,54.2,85.5,Healthy,73.0,35.0,No
202508,103,82.0,99.3,100,59.0,87.1,Healthy,73.0,33.9,No
202509,103,87.5,94.9,100,66.7,88.7,Healthy,73.0,32.9,No
202510,103,84.6,97.3,100,63.5,88.0,Healthy,73.0,33.3,No
202511,103,88.6,100,100,64.5,90.0,Healthy,73.0,32.0,No
202512,103,84.2,97.5,100,55.3,86.4,Healthy,73.0,34.4,No
202601,103,90.9,98.4,86.2,55.8,85.0,Healthy,73.0,35.3,No
202602,103,81.5,100,100,41.5,83.7,Healthy,73.0,36.2,No
202603,103,85.3,94.1,100,41.6,82.9,Healthy,73.0,36.7,No
202604,103,78.7,92.8,100,37.7,80.0,Healthy,73.0,38.5,No
202605,103,89.0,100,100,37.2,84.7,Healthy,73.0,35.5,No
202606,103,86.1,93.5,100,37.9,82.2,Healthy,73.0,37.2,No
202607,103,78.7,96.4,100,42.9,82.2,Healthy,73.0,37.1,No
202608,103,87.1,93.7,100,49.7,84.8,Healthy,73.0,35.4,No
202609,103,84.3,96.9,100,54.3,86.0,Healthy,73.0,34.7,No
202610,103,89.9,98.6,100,47.0,86.5,Healthy,73.0,34.4,No
202611,103,80.4,96.5,100,53.8,84.8,Healthy,73.0,35.4,No
202612,103,83.2,100,100,48.7,85.5,Healthy,73.0,34.9,No
202501,104,90.7,94.6,100,93.9,94.8,Healthy,56.0,23.0,No
202502,104,78.4,93.5,100,85.2,89.7,Healthy,56.0,26.3,No
202503,104,89.8,97.1,100,77.4,92.1,Healthy,56.0,24.8,No
202504,104,83.2,93.7,100,83.7,90.7,Healthy,56.0,25.7,No
202505,104,84.7,94.8,100,75.5,89.7,Healthy,56.0,26.3,No
202506,104,84.9,95.0,100,87.7,92.2,Healthy,56.0,24.6,No
202507,104,83.5,89.8,100,85.0,89.8,Healthy,56.0,26.2,No
202508,104,91.4,90.8,90.8,94.7,91.7,Healthy,56.0,25.0,No
202509,104,90.7,94.1,100,95.1,94.9,Healthy,56.0,22.9,No
202510,104,93.0,96.3,100,95.3,96.2,Healthy,56.0,22.1,No
202511,104,88.2,97.9,100,92.8,95.0,Healthy,56.0,22.9,No
202512,104,92.0,93.9,100,88.1,93.8,Healthy,56.0,23.6,No
202601,104,89.5,91.0,100,86.5,92.0,Healthy,56.0,24.8,No
202602,104,78.7,93.2,100,77.9,88.2,Healthy,56.0,27.3,No
202603,104,78.9,89.3,100,75.2,86.5,Healthy,56.0,28.3,No
202604,104,92.6,94.6,100,67.1,89.9,Healthy,56.0,26.1,No
202605,104,80.7,90.8,100,69.6,86.3,Healthy,56.0,28.5,No
202606,104,81.3,93.4,100,69.2,87.2,Healthy,56.0,27.9,No
202607,104,88.4,94.6,81.6,73.1,85.5,Healthy,56.0,29.0,No
202608,104,79.1,96.5,100,82.9,90.3,Healthy,56.0,25.9,No
202609,104,77.3,92.8,100,79.8,88.1,Healthy,56.0,27.3,No
202610,104,80.8,90.5,100,86.8,89.7,Healthy,56.0,26.3,No
202611,104,87.2,93.0,100,82.4,91.2,Healthy,56.0,25.3,No
202612,104,77.6,91.8,100,78.5,87.6,Healthy,56.0,27.6,No
202501,105,82.0,93.1,100,74.2,88.3,Healthy,72.5,33.0,No
202502,105,82.0,88.8,100,67.6,85.7,Healthy,72.5,34.7,No
202503,105,85.8,90.9,100,65.1,86.7,Healthy,72.5,34.0,No
202504,105,93.0,88.5,100,64.3,87.7,Healthy,72.5,33.4,No
